  7.296000000000e+01	  5.833636222935e+00	  8.016594500664e+01	  8.986664101005e+00	  2.133424189370e+00	  6.904469703565e+01	  9.910486400438e-02	  2.352738588812e-02	  7.614243987562e-01	  4.576486748712e-04	  6.485297932029e-03	  0.000000000000e+00	  1.264734805010e-02	
  7.392000000000e+01	  5.833527707050e+00	  8.016537942022e+01	  8.986248298349e+00	  2.133290188180e+00	  6.904468123758e+01	  9.910030985012e-02	  2.352591555785e-02	  7.614244651344e-01	  4.576496745944e-04	  6.508449614907e-03	  0.000000000000e+00	  1.265680075366e-02	
  7.488000000000e+01	  5.833422391447e+00	  8.016483008632e+01	  8.985844455949e+00	  2.133160018471e+00	  6.904466590076e+01	  9.909588668196e-02	  2.352448726452e-02	  7.614245296172e-01	  4.576506527173e-04	  6.530935405309e-03	  0.000000000000e+00	  1.266598326992e-02	
  7.584000000000e+01	  5.833319922109e+00	  8.016429519778e+01	  8.985451244197e+00	  2.133033253750e+00	  6.904465097406e+01	  9.909157993806e-02	  2.352309632876e-02	  7.614245924156e-01	  4.576516115052e-04	  6.552829330776e-03	  0.000000000000e+00	  1.267492567388e-02	
  7.680000000000e+01	  5.833220500793e+00	  8.016377586012e+01	  8.985069474296e+00	  2.132910158267e+00	  6.904463648758e+01	  9.908739850448e-02	  2.352174565051e-02	  7.614246533988e-01	  4.576525500632e-04	  6.574086218259e-03	  0.000000000000e+00	  1.268360932752e-02	
  7.776000000000e+01	  5.833124281200e+00	  8.016327289431e+01	  8.984699749271e+00	  2.132790927673e+00	  6.904462246365e+01	  9.908334898666e-02	  2.352043737682e-02	  7.614247124693e-01	  4.576534672607e-04	  6.594672488473e-03	  0.000000000000e+00	  1.269202043573e-02	
  7.872000000000e+01	  5.833030705391e+00	  8.016278342903e+01	  8.984339957118e+00	  2.132674883100e+00	  6.904460882172e+01	  9.907940825326e-02	  2.351916405910e-02	  7.614247699638e-01	  4.576543664084e-04	  6.614705733395e-03	  0.000000000000e+00	  1.270020686929e-02	
  7.968000000000e+01	  5.832939729385e+00	  8.016230726268e+01	  8.983989948952e+00	  2.132561978086e+00	  6.904459555556e+01	  9.907557467428e-02	  2.351792518780e-02	  7.614248259046e-01	  4.576552480433e-04	  6.634194239376e-03	  0.000000000000e+00	  1.270817190429e-02	
  8.064000000000e+01	  5.832851531622e+00	  8.016184528267e+01	  8.983650377979e+00	  2.132452421583e+00	  6.904458269041e+01	  9.907185540373e-02	  2.351672305550e-02	  7.614248801885e-01	  4.576561109779e-04	  6.653101639805e-03	  0.000000000000e+00	  1.271590081619e-02	
  8.160000000000e+01	  5.832766076819e+00	  8.016139747207e+01	  8.983321227705e+00	  2.132346216042e+00	  6.904457022341e+01	  9.906825026389e-02	  2.351555769025e-02	  7.614249328137e-01	  4.576569553778e-04	  6.671428836229e-03	  0.000000000000e+00	  1.272339341073e-02	
  8.256000000000e+01	  5.832682758419e+00	  8.016096057649e+01	  8.983000107805e+00	  2.132242586905e+00	  6.904455806495e+01	  9.906473307297e-02	  2.351442059262e-02	  7.614249841645e-01	  4.576577851036e-04	  6.689308929264e-03	  0.000000000000e+00	  1.273070432371e-02	
  8.352000000000e+01	  5.832602107444e+00	  8.016053740214e+01	  8.982689080010e+00	  2.132142200827e+00	  6.904454629294e+01	  9.906132641301e-02	  2.351331907782e-02	  7.614250339104e-01	  4.576585966915e-04	  6.706627120699e-03	  0.000000000000e+00	  1.273778654362e-02	
  8.448000000000e+01	  5.832523645281e+00	  8.016012544908e+01	  8.982386306841e+00	  2.132044465389e+00	  6.904453483726e+01	  9.905801015910e-02	  2.351224664557e-02	  7.614250823439e-01	  4.576593934135e-04	  6.723485718020e-03	  0.000000000000e+00	  1.274468184790e-02	
  8.544000000000e+01	  5.832447727617e+00	  8.015972673535e+01	  8.982093267790e+00	  2.131949865176e+00	  6.904452375192e+01	  9.905480051849e-02	  2.351120861412e-02	  7.614251292246e-01	  4.576601727400e-04	  6.739802327995e-03	  0.000000000000e+00	  1.275135604423e-02	
  8.640000000000e+01	  5.832374049697e+00	  8.015933952647e+01	  8.981808691025e+00	  2.131857983774e+00	  6.904451299067e+01	  9.905168355892e-02	  2.351020041346e-02	  7.614251747600e-01	  4.576609367077e-04	  6.755647780097e-03	  0.000000000000e+00	  1.275783852129e-02	
